-0.12142,-0.47277,-0.14795,-0.050738,-0.11737,-0.38403,-0.13481,-0.22011,-0.57505,-0.40306,-0.38487,-0.12168,-0.36988,2.523,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,2.5192,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.11761,-0.091154,-0.16479,-0.35338,0
-0.15434,-0.11375,-0.12477,-0.03241,-0.11737,-0.38403,-0.13481,-0.24449,0.56766,-0.40306,-0.38487,-0.12785,-0.36988,2.523,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,2.5192,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1869,-0.091154,0.23528,0.39073,0
-0.1737,-0.11375,-0.17677,-0.040474,-1.887,-0.8283,-1.9169,-0.24449,-0.61881,-0.028186,-0.82918,-0.13094,-1.6356,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,3.5347,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1764,-0.091154,-0.13979,-0.56941,0
-0.17951,-0.11375,-0.1774,-0.038275,-0.11737,-0.38403,-0.13481,-0.22011,-0.63826,-0.21563,-0.38487,-0.13403,0.89584,2.523,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,2.5192,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1827,-0.091154,-0.13979,-0.11334,0
-0.18919,-0.2035,-0.16738,-0.04414,-0.11737,-0.8283,-0.13481,-0.24449,-0.73065,-0.40306,-0.82918,-0.13711,-0.36988,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,3.5347,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1869,-0.091154,-0.2148,0.10269,0
-0.1737,-0.29326,-0.13856,-0.050005,-1.887,-1.0504,-1.9169,-0.1226,0.02305,-0.40306,-1.0513,-0.13403,-1.6356,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,4.5838,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1827,-0.091154,-0.064775,0.39073,0
-0.16208,-0.2035,-0.16111,-0.048539,1.6523,0.060233,1.6473,-0.17136,-0.44376,-0.40306,0.059433,-0.13094,0.89584,-0.39629,-0.37502,2.6408,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,-0.37412,2.6367,-0.3611,-0.33745,-0.23374,-0.147,-0.091154,-0.33983,-0.065336,0
-0.1737,-0.11375,-0.19494,-0.039008,1.6523,0.5045,-0.13481,-0.14698,-0.74037,-0.21563,0.50374,-0.13094,0.89584,-0.39629,-0.37502,-0.3786,-0.3611,2.9657,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,2.9629,-0.23374,-0.1596,-0.091154,-0.33983,-0.80945,0
-0.17951,-0.2035,-0.19369,-0.043407,-1.887,-1.0504,-1.9169,-0.24449,-0.74037,-0.27811,-1.0513,-0.13403,-0.36988,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,4.5838,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1743,-0.091154,-0.23981,-0.88146,0
-0.20468,-0.29326,-0.20873,-0.046339,-1.887,-1.0504,-1.9169,-0.24449,-0.76955,-0.40306,-1.0513,-0.1402,-1.6356,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,4.5838,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.19739,-0.091154,-0.28982,-1.1695,0
-0.17176,0.065758,-0.18429,-0.041207,-0.11737,-1.0504,-0.13481,0.12118,-0.65771,-0.34058,-1.0513,-0.13094,-0.36988,-0.39629,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,4.5838,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1638,-0.091154,-0.26481,-0.92947,0
-0.13885,-0.11375,-0.17865,-0.035343,-0.11737,-0.38403,-0.13481,-0.098222,-0.57018,-0.40306,-0.38487,2.9341,-0.36988,2.523,-0.37502,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,2.5192,-0.37412,-0.3792,-0.3611,-0.33745,-0.23374,-0.1302,-0.091154,-0.23981,-0.76144,0
-0.11562,0.065758,-0.12665,-0.028745,-0.11737,-0.1619,-0.13481,-0.17136,-0.015851,-0.028186,-0.16272,-0.11551,-0.36988,-0.39629,2.6661,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,2.6725,-0.3792,-0.3611,-0.33745,-0.23374,-0.1575,-0.091154,0.38531,-0.065336,0
-0.10206,-0.023996,-0.12289,-0.040474,-0.11737,-0.1619,-0.13481,-0.22011,-0.17145,-0.40306,-0.16272,-0.11242,-0.36988,-0.39629,2.6661,-0.3786,-0.3611,-0.33713,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,2.6725,-0.3792,-0.3611,-0.33745,-0.23374,-0.1428,-0.091154,0.38531,-0.28137,0
-0.13304,-0.2035,-0.16174,-0.04414,1.6523,0.5045,1.6473,-0.22011,-0.57505,-0.34058,0.50374,-0.12168,0.89584,-0.39629,-0.37502,-0.3786,-0.3611,2.9657,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,2.9629,-0.23374,-0.1365,-0.091154,-0.08978,-0.54541,0
-0.15047,-0.11375,-0.17364,-0.030211,3.4219,0.5045,3.4293,-0.22011,-0.57991,-0.27811,0.50374,-0.12477,3.4273,-0.39629,-0.37502,-0.3786,-0.3611,2.9657,-0.23374,-0.14547,-0.12278,-0.095188,-0.12132,-0.13323,-0.21812,-0.28286,-0.36991,-0.39688,-0.37412,-0.3792,-0.3611,2.9629,-0.23374,-0.1491,-0.091154,-0.16479,-0.52141,0
