0,0,0,0,57,8,203,16,6,15,6,206,150,20,6,100,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8079,-1
1,0,1,0,62,23,361,75,6,16,6,398,355,120,6,1.1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,9515,-1
2,0,2,0,74,12,398,23,6,12,6,433,323,28,7,1.2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,8632,-1
3,0,3,0,70,4,543,49,6,27,6,568,210,72,8,1.1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,9227,-1
4,0,4,0,51,4,347,4,5,8,5,439,263,5,6,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,7831,-1
5,0,5,0,72,16,469,53,6,12,6,539,336,86,6,1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,8694,-1
6,0,6,0,63,7,374,26,6,10,5,518,238,27,7,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,8040,-1
7,0,7,0,77,15,554,188,6,16,6,699,473,583,7,1.3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,0,0,9310,-1
8,0,8,0,72,9,535,119,6,10,6,636,721,182,7,1.2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,0,0,9180,-1
9,0,9,0,61,9,268,64,5,10,5,293,146,68,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,7218,-1
10,0,10,0,58,9,366,27,6,11,6,446,121,34,6,0.9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,7945,-1
11,0,11,0,75,6,684,29,6,14,6,720,188,31,7,1.2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0,9717,-1
12,0,12,0,58,9,330,25,6,10,6,402,185,40,7,100,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,8767,-1
13,0,13,0,56,7,263,17,6,10,5,300,259,24,6,0.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,8306,-1
14,0,14,0,62,6,291,18,6,11,6,311,218,26,7,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,7450,-1
15,0,15,0,84,5,962,59,6,13,6,967,367,104,7,1.3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,10774,-1
16,0,16,0,74,8,608,14,7,21,6,641,924,24,8,1.2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,0,9098,-1
17,0,17,0,62,11,571,77,6,21,6,573,289,130,7,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,9596,-1
18,0,18,0,72,7,317,12,5,10,5,334,284,15,8,1.2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,0,0,7523,-1
19,0,19,0,59,11,418,30,5,9,5,444,407,41,7,0.9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,9612,-1
20,0,20,0,68,13,378,73,6,14,6,481,202,85,8,1.1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,8113,-1
21,0,21,0,68,11,491,25,6,13,6,520,696,27,7,1.1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,8795,-1
22,0,22,0,77,14,538,43,6,10,5,575,636,50,8,1.3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,8691,-1
23,0,23,0,62,14,539,63,6,11,5,563,158,81,8,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,9445,-1
24,0,24,0,68,11,546,90,6,13,6,582,479,188,10,1.1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,0,0,8327,-1
25,0,25,0,63,12,350,37,5,9,5,385,222,46,7,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,8647,-1
26,0,26,0,75,7,549,14,6,12,6,637,319,19,8,1.2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,9928,-1
27,0,27,0,60,4,396,8,6,17,6,401,368,8,13,100,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,8868,-1
28,0,28,0,57,11,213,27,6,10,6,223,215,40,7,0.9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,8102,-1
29,0,29,0,68,13,265,24,6,16,7,270,265,36,7,1.1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,0,0,8373,-1
30,0,30,0,63,15,241,58,7,15,7,249,175,71,7,1.1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,8184,-1
31,0,31,0,43,9,172,16,6,11,6,196,161,27,7,0.7,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,8928,-1
32,0,32,0,52,7,262,23,6,14,6,271,239,34,10,0.8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,9145,-1
33,0,33,0,59,12,238,24,6,17,6,300,144,31,7,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,7298,-1
34,0,34,0,63,5,292,7,6,13,6,306,274,8,8,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,8809,-1
35,0,35,0,65,12,292,21,6,18,6,329,352,32,8,1.1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,70,0,0,8661,-1
36,0,36,0,58,8,223,16,5,17,5,250,187,22,6,0.9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,7879,-1
37,0,37,0,59,3,182,7,6,11,6,207,76,6,8,100,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61,0,0,7094,-1
38,0,38,0,58,14,299,34,5,12,5,393,154,58,8,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,0,0,7769,-1
39,0,39,0,45,8,253,18,6,12,6,268,146,28,11,0.7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0,8841,-1
40,0,40,0,56,8,454,12,6,12,7,685,330,16,11,0.9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,8470,-1
41,0,41,0,67,6,576,12,6,14,6,600,270,15,8,1.1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,8912,-1
42,0,42,0,46,5,320,9,5,11,5,390,266,12,7,0.7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,8754,-1
43,0,43,0,49,11,148,32,6,13,6,162,130,56,8,0.8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,8110,-1
44,0,44,0,77,12,358,15,6,11,6,368,410,19,7,1.3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,8100,-1
45,0,45,0,48,5,140,7,6,12,6,154,131,9,6,0.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,7416,-1
46,0,46,0,62,10,572,91,6,14,6,585,512,114,7,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,10036,-1
47,0,47,0,69,8,544,153,6,12,6,680,671,234,6,1.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,8554,-1
48,0,48,0,65,10,485,144,6,13,6,491,462,281,7,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,10216,-1
49,0,49,0,68,13,310,44,6,15,6,344,218,78,6,1.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,8139,-1
50,0,50,0,55,6,315,6,6,11,6,333,257,7,7,0.9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0,0,8240,-1
51,0,51,0,57,13,322,39,6,11,6,325,371,65,6,0.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8269,-1
52,0,52,0,50,6,292,15,6,12,6,365,150,16,6,0.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,8582,-1
53,0,53,0,43,6,169,9,6,12,6,178,118,11,7,0.7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0,0,8959,-1
54,0,54,0,45,7,238,20,6,11,6,243,122,24,7,0.7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,7731,-1
55,0,55,0,51,6,234,13,6,17,6,245,135,14,8,0.8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,53,0,0,7902,-1
56,0,56,0,48,8,229,51,5,12,5,256,109,72,8,0.8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,8221,-1
57,0,57,0,61,8,174,14,6,12,6,182,93,21,7,100,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,7811,-1
58,0,58,0,71,10,319,20,6,15,6,331,352,35,6,1.2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,9097,-1
59,0,59,0,80,8,767,19,6,11,6,774,930,28,7,1.3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,0,0,9902,-1
100,1,0,0,60,9,405,32,6,11,6,404,177,40,7,100,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,9434,-1
101,1,1,0,50,9,260,31,6,12,6,297,267,44,6,0.8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8595,-1
102,1,2,0,66,8,390,33,6,14,6,496,157,39,7,1.1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,8621,-1
103,1,3,0,63,11,426,16,6,17,6,454,362,20,7,1.1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,9142,-1
104,1,4,0,65,8,481,31,5,10,6,520,161,38,7,1.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,9075,-1
105,1,5,0,54,10,314,16,6,14,6,437,320,26,9,0.9,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,8241,-1
106,1,6,0,73,11,373,27,6,11,6,382,300,32,7,1.2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,7884,-1
107,1,7,0,56,9,417,92,6,11,6,603,606,155,9,0.9,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,0,8445,-1
108,1,8,0,64,7,496,42,6,12,6,505,501,47,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,9264,-1
109,1,9,0,49,5,366,8,5,7,5,384,182,9,6,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8174,-1
110,1,10,0,54,8,522,124,5,12,5,537,530,185,6,0.9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,9316,-1
111,1,11,0,47,4,206,12,6,12,6,330,101,15,6,0.7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,7408,-1
112,1,12,0,57,6,255,8,6,14,6,354,118,8,7,0.9,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,7582,-1
113,1,13,0,52,8,187,21,6,14,6,209,111,30,6,0.8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,7749,-1
114,1,14,0,46,7,115,13,6,12,5,126,86,15,6,0.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,6724,-1
115,1,15,0,50,10,134,21,5,10,5,136,135,24,6,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,7818,-1
116,1,16,0,52,6,180,17,6,17,6,206,135,24,6,0.9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,7739,-1
117,1,17,0,58,5,561,12,6,12,5,623,275,12,6,0.9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10413,-1
118,1,18,0,65,8,306,35,6,25,6,370,226,54,7,1.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,9222,-1
119,1,19,0,59,4,236,67,6,12,6,254,245,125,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,9389,-1
120,1,20,0,76,5,364,9,6,13,6,398,461,11,8,1.2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,0,7913,-1
121,1,21,0,70,10,394,43,6,11,6,418,273,61,8,1.1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,9078,-1
122,1,22,0,67,9,336,30,5,12,6,343,333,40,6,1.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,8319,-1
123,1,23,0,65,11,239,15,6,10,6,248,266,24,7,1.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,8632,-1
124,1,24,0,69,7,712,45,6,14,6,783,1201,55,7,1.1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,0,10012,-1
125,1,25,0,58,6,252,36,7,13,7,255,202,37,7,0.9,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,8638,-1
126,1,26,0,70,9,361,52,6,12,6,387,391,69,7,1.1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,8547,-1
127,1,27,0,74,13,275,37,6,11,6,284,235,58,6,1.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,7708,-1
128,1,28,0,65,13,367,120,5,7,5,467,529,195,6,1.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,8248,-1
129,1,29,0,72,6,594,11,6,14,6,646,216,13,7,1.1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,9371,-1
130,1,30,0,53,3,207,6,6,12,6,218,191,7,7,0.9,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,8049,-1
131,1,31,0,37,10,192,35,6,14,6,222,139,54,6,0.6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,8867,-1
132,1,32,0,40,6,265,23,6,11,6,361,100,27,6,0.7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,8215,-1
